时间序号,归一化流量,归一化液位,归一化设备性能,归一化温度,设备前端可能的影响因素1,设备前端可能的影响因素2,设备前端可能的影响因素3
314,0.021728711,0.917279649,0.304787428,0.670513289,0.832340087,0.227596017,0.640040106
315,0.003674708,0.922828752,0.305679453,0.671255782,0.827572507,0.277382646,0.573863687
316,0.542898227,0.880758808,0.264495986,0.669151697,0.831148192,0.256045519,0.579879836
317,0.520690206,0.90773003,0.270368718,0.667295008,0.833134684,0.241820768,0.595254066
318,0.514778719,0.89353465,0.267543919,0.667419011,0.828367104,0.284495021,0.560829054
319,0.514618949,0.908762421,0.270591793,0.666428817,0.829558999,0.220483642,0.606952049
320,0.532672951,0.861014324,0.26152245,0.665314621,0.827175209,0.192034139,0.61631013
321,0.51158332,0.860110982,0.261448112,0.665067225,0.82201033,0.256045519,0.521724542
322,0.513340789,0.908633372,0.269699673,0.667790409,0.8291617,0.156472262,0.613970533
323,0.532832721,0.884372177,0.266280107,0.673607567,0.826380612,0.163584637,0.633021622
324,0.02316664,0.923990192,0.305084799,0.674474063,0.827175209,0.213371266,0.597927672
325,0.011822975,0.869531552,0.295866821,0.677197247,0.825188717,0.170697013,0.628008113
326,0.543537306,0.911988644,0.270145763,0.680662619,0.820818435,0.156472262,0.640708737
327,0.522607445,0.886953155,0.265388106,0.688213073,0.818831943,0.149359886,0.659090888
328,0.537785589,0.895599432,0.268212905,0.690193155,0.821215733,0.192034139,0.633689641
329,0.51142355,0.865401987,0.262637526,0.695020424,0.820818435,0.199146515,0.640040106
330,0.516695958,0.884759324,0.266874874,0.69403023,0.823996822,0.20625889,0.645053614
331,0.533152261,0.92192541,0.2727476,0.692049844,0.827175209,0.298719772,0.567847537
332,0.51094424,0.860498129,0.263157954,0.69105965,0.828764402,0.256045519,0.603943822
333,0.530436172,0.868886308,0.264049955,0.689326964,0.829956297,0.248933144,0.609625655
334,0.016616073,0.90889147,0.30322634,0.685489888,0.829956297,0.177809388,0.719585473
335,0.02252756,0.90179378,0.301962533,0.68536619,0.830353596,0.256045519,0.598261988
336,0.522447675,0.862950058,0.261299494,0.682767009,0.830353596,0.256045519,0.601604225
337,0.517335038,0.907213834,0.270220101,0.681034018,0.831942789,0.234708393,0.669117906
338,0.537306279,0.885920764,0.266800535,0.679920126,0.830353596,0.284495021,0.581885117
339,0.513340789,0.879726416,0.265536723,0.680538921,0.830353596,0.284495021,0.585227354
340,0.531554561,0.921538263,0.273044883,0.67942503,0.830750894,0.277382646,0.597593663
341,0.552644192,0.889792231,0.265536723,0.702694575,0.563766389,0.426742532,0.303810187
342,0.5122224,0.871983482,0.264495986,0.697743608,0.447357966,0.391180654,0.271390395
343,0.526601694,0.898309459,0.269105025,0.696258318,0.430274136,0.384068279,0.272727259
344,0.533312031,0.925022584,0.273936997,0.694896726,0.429479539,0.433854908,0.210561494
345,0.515417798,0.876113047,0.265759798,0.693287738,0.413984903,0.369843528,0.299799503
346,0.02316664,0.902439024,0.302036854,0.690812254,0.454509337,0.355618777,0.315173855
347,0.006390797,0.867853917,0.296238513,0.68685148,0.640842273,0.33428165,0.345922621
348,0.524684454,0.872112531,0.26338091,0.685861287,0.726261422,0.341394026,0.338903831
349,0.520210896,0.861272422,0.261745465,0.687346577,0.719110052,0.327169275,0.36864965
350,0.522128135,0.893147503,0.26843592,0.687717976,0.740564164,0.298719772,0.410762083
351,0.537306279,0.928894051,0.273490984,0.684871094,0.769566945,0.33428165,0.36129685
352,0.518772967,0.88166215,0.26613149,0.682890707,0.784664283,0.284495021,0.420788795
353,0.513660329,0.917021551,0.272227178,0.680167827,0.799364323,0.27027027,0.433823428
354,0.521169516,0.922570654,0.272821921,0.676454449,0.811680572,0.248933144,0.380013318
355,0.021888481,0.868241063,0.296089783,0.675835655,0.81207787,0.291607397,0.434826375
356,0.003994248,0.930571687,0.306199875,0.678063438,0.798172427,0.220483642,0.474933221
357,0.526921233,0.886307911,0.264719001,0.681405417,0.794199444,0.163584637,0.538101718
358,0.532033871,0.871209188,0.263306572,0.683756897,0.797377831,0.156472262,0.514371742
359,0.524684454,0.927732611,0.273416574,0.685242492,0.81962654,0.135135135,0.535762122
360,0.522128135,0.900890437,0.26843592,0.68685148,0.822407628,0.142247511,0.536096437
361,0.531394792,0.911085301,0.271112102,0.688955565,0.823202225,0.220483642,0.483957292
362,0.527240773,0.890050329,0.266726137,0.692545245,0.823599523,0.213371266,0.525066779
363,0.509825851,0.861659569,0.262117157,0.688460469,0.828367104,0.234708393,0.51871662
364,0.006710337,0.894050845,0.300252804,0.688336771,0.833134684,0.305832148,0.445855727
365,0.02332641,0.900374242,0.301665162,0.689945759,0.831942789,0.220483642,0.542446596
366,0.545294776,0.879726416,0.264347309,0.687098876,0.831942789,0.20625889,0.548462745
367,0.523885605,0.924635437,0.272970562,0.686480082,0.838696861,0.291607397,0.48796816
368,0.516695958,0.882436443,0.266354445,0.689698058,0.83909416,0.256045519,0.547460105
369,0.53522927,0.864369596,0.263009218,0.687593973,0.83909416,0.256045519,0.552473308
370,0.514299409,0.919602529,0.272004216,0.684375997,0.839491458,0.241820768,0.57152409
371,0.514938489,0.906052394,0.269774071,0.681281719,0.841080652,0.256045519,0.560494738
372,0.530436172,0.891211769,0.267320844,0.679672426,0.845053635,0.256045519,0.565842256
373,0.527720083,0.875209704,0.263678263,0.682271912,0.845450934,0.241820768,0.594251426
374,0.015976993,0.916892502,0.304787428,0.679301332,0.844259039,0.298719772,0.533756534
375,0.004952868,0.868757259,0.296387154,0.677197247,0.845848232,0.263157895,0.577205924
376,0.542578687,0.907859079,0.269030687,0.674597761,0.847040127,0.277382646,0.576871915
377,0.540341908,0.879081172,0.264719001,0.671132084,0.845848232,0.369843528,0.441510543
378,0.517015498,0.917021551,0.270963485,0.668780298,0.839888756,0.220483642,0.564505606
379,0.516695958,0.893663699,0.267320844,0.670265588,0.837902265,0.213371266,0.55514722
380,0.517015498,0.910569106,0.269327981,0.669770491,0.836710369,0.220483642,0.56316865
381,0.518613197,0.885920764,0.266577461,0.673855268,0.832737386,0.192034139,0.568181853
382,0.526441924,0.917666796,0.271260839,0.680538921,0.835518474,0.12802276,0.626002526
383,0.02364595,0.877919732,0.296981897,0.685489888,0.840683353,0.120910384,0.631016035
384,0.015976993,0.906826687,0.302111264,0.689203266,0.838696861,0.177809388,0.578208565
385,0.525802844,0.886566009,0.264644722,0.692916339,0.832340087,0.184921764,0.573529371
386,0.522128135,0.909407666,0.269848409,0.697124813,0.830353596,0.177809388,0.575534958
387,0.523725835,0.872757775,0.264124294,0.699476294,0.830750894,0.234708393,0.521724542
388,0.532832721,0.893147503,0.267543919,0.704551264,0.835518474,0.192034139,0.58689832
389,0.519412047,0.892502258,0.267618258,0.709378229,0.832340087,0.199146515,0.593582794
390,0.513820099,0.920118725,0.272375908,0.706902745,0.834326579,0.170697013,0.475935862
391,0.531235022,0.877919732,0.264719001,0.705046056,0.835121176,0.234708393,0.576203283
392,0.003195399,0.878564976,0.297873922,0.700837886,0.836710369,0.241820768,0.575534958
393,0.004313788,0.865014841,0.29564377,0.702570573,0.841080652,0.220483642,0.602272856
394,0.528039623,0.911730546,0.269253643,0.706531651,0.845450934,0.192034139,0.609959971
395,0.02316664,0.823977287,0.288655944,0.703932165,0.84624553,0.120910384,0.663101757
396,0.02364595,0.823073945,0.296907577,0.706655349,0.849423917,0.106685633,0.674465118
397,0.022048251,0.823073945,0.306497157,0.706407648,0.853794199,0.113798009,0.655080326
398,0.024444799,0.822686798,0.311700844,0.705788854,0.848232022,0.106685633,0.645721939
399,0.014698834,0.822557749,0.312295587,0.705046056,0.846642829,0.106685633,0.651738089
400,0.021888481,0.822557749,0.313187612,0.703808467,0.854986095,0.106685633,0.632687306
401,0.025083879,0.822170603,0.32233127,0.702941971,0.842669845,0.092460882,0.644719299
402,0.003674708,0.910311008,0.30322634,0.695391823,0.84147795,0.078236131,0.638368834
403,0.540501678,0.910311008,0.269030687,0.696258318,0.837504966,0.142247511,0.526738051
404,0.519092507,0.882952639,0.265016414,0.695886919,0.836313071,0.135135135,0.621323639
405,0.529956862,0.869015357,0.26293488,0.695886919,0.832737386,0.156472262,0.61029398
406,0.53570858,0.923344948,0.272152858,0.699847693,0.838299563,0.142247511,0.606952049
407,0.532353411,0.91831204,0.272004216,0.707521844,0.840683353,0.163584637,0.596256707
408,0.522447675,0.90179378,0.269253643,0.712720208,0.841080652,0.177809388,0.589572232
409,0.529317782,0.890953671,0.266949153,0.716680981,0.838299563,0.184921764,0.58689832
410,0.004633328,0.896244677,0.300178394,0.71556709,0.835121176,0.220483642,0.537098772
411,0.005432178,0.864627694,0.295123437,0.716433585,0.840683353,0.213371266,0.545454518
412,0.544815466,0.888501742,0.266280107,0.723117239,0.84147795,0.192034139,0.579879836
413,0.514618949,0.916247258,0.272004216,0.72423113,0.837504966,0.33428165,0.410427768
414,0.53474996,0.878435927,0.264867678,0.722869843,0.836313071,0.227596017,0.544117868
415,0.517335038,0.926184024,0.274085638,0.719156465,0.837107668,0.248933144,0.530748613
416,0.515737338,0.901277584,0.269327981,0.711730014,0.842669845,0.213371266,0.606283418
417,0.51206263,0.864111498,0.263901338,0.723488637,0.844259039,0.277382646,0.526069419
418,0.531874101,0.919086334,0.272301499,0.720518057,0.842669845,0.284495021,0.51169783
419,0.011343665,0.889534133,0.299658061,0.716309583,0.842272547,0.256045519,0.536430753
420,0.024924109,0.915860111,0.304341415,0.709625929,0.841875248,0.27027027,0.507352952
421,0.520690206,0.87688734,0.265090693,0.709997328,0.847040127,0.27027027,0.493984004
422,0.53474996,0.865660085,0.262637526,0.715938489,0.847834724,0.248933144,0.51771398
423,0.53474996,0.879726416,0.26613149,0.710987521,0.840683353,0.312944523,0.427807585
424,0.515258028,0.921538263,0.27252455,0.708264337,0.84147795,0.263157895,0.470254028
425,0.525483304,0.884501226,0.266205769,0.703684769,0.842272547,0.227596017,0.485962573
426,0.51094424,0.877661634,0.26523937,0.702941971,0.843067143,0.291607397,0.340240787
427,0.53427065,0.868241063,0.26293488,0.709749627,0.837504966,0.177809388,0.481617695
428,0.025403419,0.92540973,0.304936069,0.711111219,0.835518474,0.177809388,0.46490651
429,0.011024125,0.918570138,0.303895314,0.712967908,0.832737386,0.170697013,0.46490651
430,0.537146509,0.909536714,0.268733333,0.715319389,0.833531983,0.177809388,0.443850446
431,0.53490973,0.909278617,0.270368718,0.71853767,0.836710369,0.184921764,0.428810225
432,0.53538904,0.871725384,0.263678263,0.729677499,0.835915773,0.170697013,0.447192683
433,0.53395111,0.861401471,0.262042878,0.732895475,0.806118395,0.192034139,0.38970602
434,0.530276402,0.864885792,0.263157954,0.733885668,0.818831943,0.170697013,0.398730091
435,0.51190286,0.868886308,0.263752602,0.736979947,0.828367104,0.163584637,0.40608289
436,0.53459019,0.892373209,0.268138567,0.739331732,0.831545491,0.256045519,0.298128384
437,0.021249401,0.890308427,0.299286369,0.744406397,0.831545491,0.184921764,0.383355555
438,0.546572935,0.917408698,0.271037764,0.746015385,0.8291617,0.227596017,0.363302132
439,0.543057996,0.91947348,0.272004216,0.740074225,0.809296782,0.263157895,0.256015981
440,0.539862598,0.888630791,0.267395183,0.736608548,0.830353596,0.213371266,0.356617657
441,0.516536188,0.910698155,0.271112102,0.736979947,0.834723878,0.220483642,0.350601508
442,0.523246525,0.911988644,0.270591793,0.745272893,0.835518474,0.199146515,0.390374345
443,0.532513181,0.893405601,0.268733333,0.744530095,0.830353596,0.213371266,0.364304772
444,0.51254194,0.877145438,0.265759798,0.740817022,0.826380612,0.220483642,0.346924955
445,0.011982745,0.920118725,0.304638698,0.73648485,0.820421136,0.213371266,0.347593586
446,0.004154018,0.887082204,0.299137728,0.733637968,0.785856178,0.234708393,0.315173855
447,0.531714331,0.902051878,0.268064228,0.736237149,0.825983313,0.234708393,0.318850101
448,0.538584438,0.875338753,0.265016414,0.74242601,0.811680572,0.20625889,0.343583024
449,0.517974117,0.883339786,0.265685459,0.738465237,0.647596345,0.298719772,0.197192545
450,0.533152261,0.899858046,0.269105025,0.737227647,0.569328566,0.184921764,0.317513451
451,0.515417798,0.920893018,0.272227178,0.734875862,0.542709575,0.170697013,0.311831618
452,0.529317782,0.883726933,0.266354445,0.741559515,0.783869686,0.156472262,0.29779416
453,0.508068382,0.899599948,0.268658995,0.75319444,0.80254271,0.092460882,0.363970763
454,0.02428503,0.823848238,0.287540868,0.761363384,0.817242749,0.035561878,0.385695151
455,0.024604569,0.823073945,0.289399328,0.76817104,0.820023838,0.021337127,0.37566844
456,0.013580444,0.822944896,0.294454374,0.77262691,0.827175209,0.028449502,0.36029421
457,0.014698834,0.822557749,0.301144829,0.779310563,0.823599523,0.035561878,0.333890322
458,0.024444799,0.822557749,0.30515912,0.781291255,0.826380612,0.035561878,0.328542804
459,0.012142515,0.822557749,0.307686643,0.783519038,0.837902265,0.049786629,0.31584218
460,0.53443042,0.901664731,0.269922688,0.774607297,0.820421136,0.056899004,0.336564234
461,0.519252277,0.922054459,0.274011317,0.771513019,0.813269766,0.099573257,0.319853048
462,0.533631571,0.913537231,0.27252455,0.768789834,0.604688121,0.163584637,0.166109586
463,0.025882729,0.866563428,0.295197758,0.770522825,0.536750099,0.184921764,0.287767418
464,0.005432178,0.881404052,0.297948243,0.769284931,0.537941994,0.199146515,0.285762076
465,0.530755712,0.901664731,0.268733333,0.766314351,0.498212157,0.199146515,0.315173855
466,0.514938489,0.87456446,0.265462385,0.76247758,0.429082241,0.248933144,0.264705859
467,0.516855728,0.894050845,0.269327981,0.760125794,0.41954708,0.256045519,0.276069557
468,0.53586835,0.899083753,0.270517455,0.759754395,0.43663091,0.263157895,0.285762076
469,0.516536188,0.92657117,0.274085638,0.749233666,0.516090584,0.241820768,0.276403689
470,0.530915482,0.89585753,0.269327981,0.759878093,0.665077473,0.241820768,0.294117699
471,0.524844224,0.923603046,0.274234368,0.747748376,0.594755662,0.227596017,0.299799503
472,0.025563189,0.895341334,0.300550086,0.756907513,0.770361542,0.298719772,0.22359628
473,0.015497683,0.930958833,0.306497157,0.747129582,0.773539928,0.192034139,0.317847767
474,0.528838473,0.885791715,0.265090693,0.749976159,0.781485896,0.135135135,0.374665799
475,0.519891356,0.904245709,0.269402379,0.747624678,0.79261025,0.163584637,0.269050798
476,0.540661448,0.899083753,0.268881951,0.74873857,0.786650775,0.120910384,0.396056178
477,0.508228151,0.86630533,0.263827,0.749852461,0.798569726,0.113798009,0.422125751
478,0.514459179,0.914440573,0.272301499,0.755050824,0.80731029,0.099573257,0.45889036
479,0.530116632,0.888114595,0.267989949,0.758021405,0.81207787,0.113798009,0.468248747
480,0.522447675,0.903471416,0.270220101,0.761115988,0.82201033,0.092460882,0.498328881
481,0.003674708,0.872886824,0.296461475,0.759630697,0.822804926,0.085348506,0.507352952
482,0.018373542,0.823977287,0.288284252,0.762724976,0.830353596,0.135135135,0.462901228
483,0.555040741,0.912117693,0.269997026,0.76334377,0.836313071,0.113798009,0.505013356
484,0.495606327,0.611691831,0.214391971,0.765324157,0.843067143,0.085348506,0.530414603
485,0.02380572,0.499806427,0.322554321,0.761115988,0.84147795,0.12802276,0.43649734
486,0.016456303,0.499935476,0.331623569,0.761982483,0.847437426,0.092460882,0.512032146
487,0.013580444,0.499806427,0.331772209,0.760497193,0.844656337,0.092460882,0.506015996
488,0.020770091,0.499548329,0.331697889,0.759259299,0.847040127,0.092460882,0.537098772
489,0.004473558,0.790295522,0.331697889,0.75591732,0.84386174,0.099573257,0.490307451
490,0.002556319,0.790037424,0.331697889,0.754308332,0.847040127,0.099573257,0.489973135
491,0.015018374,0.789908375,0.331697889,0.751090355,0.843067143,0.092460882,0.490307451
492,0.004154018,0.789650277,0.331697889,0.751461449,0.848232022,0.099573257,0.485962573
493,0.012462055,0.789650277,0.331697889,0.744901494,0.844656337,0.099573257,0.473930581
494,0.004633328,0.789650277,0.331697889,0.745520289,0.846642829,0.092460882,0.495655275
495,0.011183895,0.789521229,0.331697889,0.743292506,0.852602304,0.099573257,0.482620336
496,0.013899984,0.789521229,0.331400517,0.741559515,0.837902265,0.049786629,0.495989285
497,0.005272408,0.885533617,0.346119554,0.739331732,0.832737386,0.021337127,0.493315373
498,0.004633328,0.883339786,0.341138918,0.732771777,0.830750894,0.028449502,0.580882477
499,0.02396549,0.865531036,0.290514404,0.740569322,0.840286055,0.06401138,0.542780912
500,0.51238217,0.867337721,0.264124294,0.746139388,0.845053635,0.049786629,0.561831388
501,0.5122224,0.855723319,0.262191496,0.736237149,0.833929281,0.042674253,0.56316865
502,0.528838473,0.850690412,0.261150758,0.742549708,0.845450934,0.042674253,0.602606865
503,0.522607445,0.854045683,0.261745465,0.745767989,0.838299563,0.135135135,0.526069419
504,0.519571817,0.860110982,0.26241457,0.74242601,0.834326579,0.120910384,0.581550802
505,0.026202269,0.915085818,0.303820993,0.747748376,0.844259039,0.149359886,0.573863687
506,0.005911487,0.844237966,0.291555159,0.752451643,0.841080652,0.277382646,0.461898282
507,0.537466049,0.866950574,0.262711924,0.742302312,0.837107668,0.199146515,0.551470667
508,0.518453427,0.881275003,0.26613149,0.747624678,0.850218514,0.227596017,0.548797061
509,0.53427065,0.84501226,0.260779066,0.744654098,0.848629321,0.220483642,0.596591022
510,0.53379134,0.868757259,0.263678263,0.73227668,0.844656337,0.227596017,0.557152195
511,0.531394792,0.858175248,0.262860541,0.736732246,0.855383393,0.241820768,0.545454518
512,0.512861479,0.921151116,0.273713946,0.73648485,0.851410409,0.248933144,0.557820826
513,0.529317782,0.884630275,0.267469521,0.730915088,0.848232022,0.241820768,0.558155141
514,0.004793098,0.861788618,0.294677425,0.724726227,0.851013111,0.234708393,0.568850484
515,0.021728711,0.854561879,0.29371099,0.730172291,0.857369885,0.227596017,0.58689832
516,0.548330404,0.856497613,0.260853464,0.725221323,0.852205006,0.291607397,0.494652329
